# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 Bank02__max_failures_allowed=1 Bank02__sector_A_i0=500 beta=0.02 default_seed=18776 eta=0.2 Firms02__A_i0=1.0 Firms02__K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_Bank02__deposits_and_networth=0 threshold_Bank02_rupt=0 w=1.0
  t,Bank02_L,Bank02_A,Bank02_D,Bank02_PROFITS,Bank02_BD,Firms02_K,Firms02_A,Firms02_L,Firms02_PROFITS,Firms02_Y,Firms02_R,Firms02_I,Firms02_GAMMA,Firms02_U,Firms02_DK,Firms02_OL,Firms02_GAP_OF_L,Firms02_DL,Firms02_FAIL
742,5666525.588856306,453322.0471085045,5213203.541747801,-10.031603635883618,13.969690710010974,6.099526325715761,403.2047849828817,3.748134756477457,-80.77095543537303,6.281847882509716,0.011539101558048192,-481.32486678306014,1.0044805231917973,0.9518018113112802,45.25849340241476,5660295.875154778,0.0,-460.7378259054232,2
743,5671081.978760138,453686.5583008111,5217395.420459327,-6.014986752233504,2.3007596617651727,6.114053619194507,414.6818944465413,3.6239682589995295,-4.492581246351584,6.296375175988462,0.006916041371135023,-413.65423808535394,1.0016863217596284,0.9382586842643991,24.678509336338394,5666372.568193794,0.0,-336.18198038318724,2
744,5676458.730538673,454116.6984430938,5222342.032095579,-6.19697353903833,2.904996339480964,6.32219527221137,528.8086158551608,3.3316811676257827,109.82596174685428,6.504516829005325,0.016259393658093577,-450.2154140992892,1.0056056174984982,1.051791777375907,9.763165646569545,5670885.332125435,0.0,-408.0606620302201,2
745,5684171.863013198,454733.7490410558,5229438.113972142,-12.461616709080698,12.213488229808748,6.1194907517526005,415.8396296829476,3.658252313430743,-117.8739825116941,6.3018123085465545,0.0022388498184563225,-511.16585001401506,1.0103614852274365,1.0170154448906914,54.03254450164553,5676176.038517279,0.0,-592.6332638481433,5
746,5688678.259399326,455094.2607519461,5233583.99864738,-7.593722023316376,13.757602503830984,6.070883001652904,365.40216293864614,4.214506176021956,-67.6509549741101,6.253204558446858,0.0027270648242840086,-425.0098925303367,1.0016443435968503,1.0298026272728509,31.77638407952115,5684010.548641263,0.0,-317.8304058707967,4
747,5693407.638926791,455472.6111141433,5237935.027812648,-7.983736575197977,6.016624690982029,6.051719088209831,403.19941451677585,3.0746973367716706,20.039649074298715,6.234040645003785,0.001424243708793749,-408.3375187896749,1.0025111422834603,1.0742269858981097,3.1258258245937673,5688517.7676407,0.0,-373.0352268147424,2
748,5698743.891301639,455899.5113041312,5242844.379997509,-7.801575269316034,0.8466626286127237,5.912428246763757,354.2344752079241,2.732292476644164,-56.98156399983365,6.094749803557713,0.003493262311760442,-410.88316598763606,1.0013710448655766,1.0751288479520413,21.96281174250271,5693223.395065668,0.0,-421.4437924905913,1
749,5703569.790952467,456285.5832761974,5247284.20767627,-1.046666192886729,28.5029555165104,6.143449395378116,364.9151557192519,4.612561634707744,8.834017882715012,6.325770952172071,0.006327387783815154,-388.4009962866284,1.0035180989130676,1.0612943782588289,-13.827597816857597,5698503.302992197,0.0,-314.77383428217365,1
750,5709334.065162564,456746.7252130051,5252587.3399495585,-9.329607661631917,3.7896832544324015,6.1221298781240066,421.52455301723614,3.535436282608874,27.10644178147374,6.304451434917961,0.0027923129017338403,-438.1419510932812,1.00311559681956,0.9993184434909315,5.099039852791865,5703326.104710164,0.0,-429.93403010814467,3
751,5714889.368406615,457191.14947252924,5257698.218934086,-9.417087180827897,21.097622636859843,5.995680365116834,360.93425946235135,3.7075939250231262,-67.37997680931733,6.178001921910789,0.003092973862900256,-442.94123575906247,1.0020944161336083,1.0047758569596685,27.175343215116065,5709087.424742376,0.0,-435.1157686568629,2
752,5719389.378724485,457551.15029795875,5261838.228426526,-0.8880396577545797,5.410386513192549,5.981076736245586,365.9393780687833,3.3987612291593927,-18.092504030427673,6.16339829303954,0.010704206546736757,-397.0218377201147,1.0016654023911,1.0025937951644348,7.079765463030286,5714702.571733874,0.0,-337.28404479170064,1
753,5724909.832365396,457992.78658923175,5266917.045776165,-6.605640858867799,0.01372382968695618,5.935475306359337,367.697648156521,2.353475482414275,-4.65211642545475,6.117796863153293,0.00539024337849474,-420.8012297188015,1.0108564216742757,0.9917420529753771,-22.73954918172683,5719194.501542811,0.0,-416.7908327283409,1
754,5729939.481361761,458395.1585089409,5271544.32285282,-7.924296158846588,7.868661408250307,5.973973421905436,357.5271868592509,3.570579915789051,-11.184185126957061,6.156294978699392,0.018733939513353986,-392.7828861609283,1.0054150799798018,1.0040809066727547,-10.425255629363273,5724697.030493032,0.0,-375.4982350198036,5
755,5734840.122916941,458787.2098333553,5276052.913083585,-3.2530491045984578,0.8055671257765269,6.039566113962259,403.1924220055382,2.8044789474509972,32.796573738036976,6.221887670756214,0.0063423411528495555,-406.20933478642394,1.003809944949835,1.0256967565178288,-7.573364634765426,5729747.128852728,0.0,-382.44743104427965,1
756,5740561.55887519,459244.9247100152,5281316.634165175,-10.385602888317555,5.479682386138393,6.275977633703548,509.3924070180232,3.1024982072481286,104.39441788670852,6.4582991904975025,0.022506687154480735,-420.80574120060396,1.0063671777541567,1.0661972567771512,3.834897611406907,5734629.268408317,0.0,-435.7652323837213,2
757,5747425.691061806,459794.0552849445,5287631.635776862,-11.095528517310274,0.0,6.419576905066871,606.3202126235745,2.004606842196734,89.448123219413,6.601898461860826,0.00101138928240375,-455.7202198695206,1.0009392011298595,1.0493332569233957,76.56675726045917,5740282.249537545,0.0,-554.008949679202,0
758,5754560.57561572,460364.8460492576,5294195.729566462,-11.776044414816566,4.606337352823823,6.412197753351885,597.6380019718798,2.450414289178214,-8.682210651694968,6.594519310145839,0.0014396744046811327,-492.74538526557666,1.0010113892824037,1.0065806527721273,120.99800220185418,5747135.852366225,0.0,-574.7703336411337,2
759,5761045.963028643,460883.67704229144,5300162.285986352,-10.094871745115325,0.8723379157074349,6.417358580776447,565.2918509511263,3.8520938690541273,-38.952488373577,6.5996801375704015,0.0016229694845765815,-494.61431827639,1.000644300993778,1.118095402263582,121.58081990909015,5754285.923350046,0.0,-484.6271434988811,1
760,5768128.771788834,461450.3017431067,5306678.470045727,8.66073395124257,10.551460325990561,6.728889632491053,692.7821047634461,4.96588989043399,125.6179158966117,6.911211189285007,0.006930907283494522,-518.5131244850544,1.0016478060858838,1.1008359400208205,98.8668110282447,5760762.623642033,0.0,-431.21722738071986,2
761,5777206.573372985,462176.52586983884,5315030.047503146,-9.769501538112314,9.428208782502772,6.715951206072723,744.9724182469422,4.388209556707251,39.638853157505835,6.898272762866678,0.0103072091665085,-682.627728525355,1.005825322774905,0.9715788674465848,149.82895969053718,5767793.663806298,0.0,-697.9077813521883,4
762,5785488.674612904,462839.09396903234,5322649.580643872,-12.161187406033616,16.41532848450376,6.645210941272104,712.7729198883912,4.031038062890474,-45.62770714105388,6.827532498066058,0.0027271786399256834,-657.4964882271865,1.005138351451539,1.1786515597164817,180.67815994081639,5776877.409317685,0.0,-631.7568785064393,3
763,5793229.684401752,463458.3747521402,5329771.309649612,-2.4234990687492655,53.49282825789588,6.652837708247101,638.585494032419,4.915554225341026,-93.60275434047627,6.835159265041055,0.012894124625864737,-602.9575116041585,1.0026035029579794,1.0014802490982078,176.92636677679207,5785138.1573132,0.0,-543.6840034954809,2
764,5800382.018140097,464030.5614512078,5336351.456688889,-10.628792601534153,27.03058683114488,6.6950308344624805,723.6558298202062,4.439387464743147,29.577507529891772,6.8773523912564345,0.00879967996406422,-611.2280667230935,1.004549144714013,1.034387766411242,149.7579650148429,5792918.249654696,0.0,-512.5601930170033,5
765,5810437.431850148,464834.99454801186,5345602.437302137,121.25199334057965,1.6204641712129237,6.424435554248256,558.8889145379137,4.057744418156383,-196.79750211343722,6.606757111042211,0.08295103137341928,-617.7700495844787,1.0028734497913587,0.9925128558058037,187.6028576943946,5800097.290150792,0.0,-631.2499394914356,2
766,5818338.899954018,465467.1119963215,5352871.787957696,-192.61758996900832,104.27843261311922,6.441352250308333,460.54062794925426,5.116278591526039,-101.96875075987258,6.623673807102287,0.3339651817615884,-578.0833740310899,1.0829227457748085,0.9506865838881037,47.66196234623872,5810136.3105075825,0.0,-322.0388225792996,6
767,5824970.806210705,465997.66449685645,5358973.141713848,-10.815391165510725,1.4832063937146103,6.400868127106576,564.5710425438334,3.6322218018275954,-6.248018018539954,6.583189683900531,0.0023036082817401143,-600.5660577089808,1.0029471100960357,1.0660087902266326,94.03048946283118,5818092.896909869,0.0,-515.6771476477481,3
768,5830871.678421125,466469.73427369003,5364401.944147435,-10.163179879709917,22.855167749951175,6.475467948938314,605.4419575799873,3.7746191770007207,36.38770864243912,6.657789505732269,0.013109111303601071,-520.7178177246353,1.0024686777258023,0.9598791874997653,95.99285207139515,5824721.492771073,0.0,-471.2153277064811,5
769,5838055.450656233,467044.4360524987,5371011.014603735,-11.624469897085772,11.714859696358829,6.57080964134448,683.385341464595,3.4197675263673415,50.08821613465627,6.753131198138435,0.004650289253235508,-528.2222190472899,1.0015542662982593,0.963157287432982,132.21163625002748,5830600.342628371,0.0,-571.2781082857575,6
770,5845785.68353299,467662.8546826392,5378122.82885035,-12.803675438928467,9.665577950325837,6.61893346861027,712.883033810829,3.5907882773960136,11.782832649875534,6.801255025404224,0.011493916597064764,-578.3100862730396,1.0027094312191882,1.0131687107001133,161.21928129465246,5837754.166739706,0.0,-608.5578980019443,5
771,5853107.424581907,468248.5939665526,5384858.830615354,-12.11112418848579,3.2641691355858806,6.966337079700458,1042.908771227086,2.8577881199350337,315.3601594659307,7.148658636494413,0.002171209593046289,-586.9919029771646,1.002829893784004,0.9964183031529082,173.9249023025199,5845534.009328589,0.0,-586.8721646183417,2
772,5866167.970714507,469293.43765716057,5396874.533057346,-19.676629434695514,3.6486443070460135,7.079567664886125,1149.2216003869335,3.6437102278406974,101.0486600242612,7.261889221680079,0.007699439053585328,-728.8822449003443,1.0017540544040013,0.9702349650115328,338.75790013540256,5852713.462484235,0.0,-1030.621920265136,4
773,5877515.21494553,470201.2171956424,5407313.997749887,-18.22431191993227,10.408833808460104,7.479312581182074,1717.9733294031118,3.9712272025479383,561.1030847091329,7.661634137976028,0.012795488707108154,-820.5991535308966,1.0048484051211473,1.0407184323345287,381.9177173479086,5865860.241772132,0.0,-883.3991833145682,3
774,5897826.899592815,471826.1519674252,5426000.74762539,-32.82539199733258,0.27424965311677063,6.849644166104178,908.0394028578019,3.5696932115564657,-823.3427603537694,7.031965722898133,0.0034308826903510607,-1100.4582243335105,1.0016446285332599,0.9883241768866263,680.4395723296292,5877087.86048985,0.0,-1624.6962932812487,1
775,5903753.71703668,472300.29736293445,5431453.4196737455,-2.0686337873359015,18.657963664805898,7.774374128013919,1711.368531079383,6.503517584698363,802.054878568464,7.956695684807874,0.005813375138749721,-685.8187917170408,1.0034557192916582,1.0499650104581597,262.12474254293454,5897542.386014383,0.0,174.87960073266862,4
776,5929524.255178413,474361.94041427306,5455162.31476414,-38.34409833973206,0.4671033342231372,7.459871108355311,1669.0920672775283,4.2170355435215665,-64.93442746666085,7.642192665149265,0.007921047235477088,-1729.0323571827005,1.0029256799892907,1.0469477873205428,657.221053303922,5903328.8714897195,0.0,-1985.317159937804,1
777,5942008.975888051,475360.7180710441,5466648.257817007,-13.22981272062527,27.8626403018926,6.307609766162179,490.26913538071494,4.068388044229059,-1180.2900352310357,6.489931322956133,0.008658387227800756,-1110.7297895829336,1.0075979538375928,0.928920626042249,631.159385491919,5929135.560130896,0.0,-975.1244328872967,4
778,5946740.917902478,475739.2734321983,5471001.64447028,-5.498374955601914,80.95069858243177,7.295275336730494,337.14371593176315,7.035425971512698,-184.98805975084457,7.477596893524448,0.015312032328513248,-505.50243967422614,1.0074253512183293,0.9424901045503012,57.86081186734518,5941772.315740588,0.0,677.729821415602,8
779,5952011.196825008,476160.89574600063,5475850.301079007,-8.738337499181847,11.79615148428332,6.327179110447375,506.3698470518599,3.974171484107027,80.27543253766514,6.50950066724133,0.0033083200337661895,-495.4703952377895,1.0072848004492072,1.072224835004601,7.025259630728463,5946555.318545616,0.0,-398.65161044848594,2
780,5959143.836873578,476731.5069498862,5482412.329923691,-9.06447167923739,2.1003415360897115,6.445300524660057,600.2411033764664,3.384213851794878,80.07510484032309,6.627622081454011,0.006132356874595595,-483.1199357940389,1.0029402001886278,0.9497637909715095,69.76855234951857,5951788.662068741,0.0,-552.7809148077249,3
781,5967030.966626325,477362.47733010596,5489668.489296218,-6.2690565409377275,1.6414901741264432,6.606312472701144,683.8960139485708,4.022743296428754,78.55456903601494,6.7886340294951,0.024883285381485203,-533.2242292373705,1.0038640340829916,0.9985207500924264,109.84807319886721,5958918.859782409,0.0,-579.0333515510792,2
782,5975211.917081385,478016.9533665108,5497194.963714874,-9.101006838261295,6.225693481547641,6.854759092458231,903.7214957184096,3.79912601498201,216.18399159571203,7.037080649252186,0.015754233958004377,-596.3469586195172,1.0042096585791438,0.9734882482654978,148.23217453176528,5966810.209451823,0.0,-620.5582032579147,2
783,5986699.197273885,478935.9357819108,5507763.261491974,-18.440870828528208,10.751010263549526,7.007904469891125,1063.0604801961665,3.744203739422223,151.11329099620926,7.19022602668508,0.01978530400675018,-712.8593909926025,1.0121922643388792,0.9779728817407474,243.78596950493377,5974967.626940964,0.0,-891.9720132421626,4
784,5996395.12356886,479711.60988550883,5516683.513683351,-152.47340841278634,2.8434880915755922,7.28299114724442,1428.634559959603,3.284666615280265,350.8230694998865,7.465312704038375,0.16196579314983228,-762.6973742712715,1.003686595105014,0.996172396495081,345.77290939853543,5986486.185881599,0.0,-906.959893879888,3
785,6012159.227843648,480972.73822749185,5531186.489616156,-22.86807125454774,0.0,6.5876615954206805,701.7945399167903,3.189919492260797,-732.6835081343875,6.7699831522146345,0.004107263295651307,-930.9086486336923,1.0023627391624306,0.9296698528374281,529.4513377567332,5996147.651839673,0.0,-1261.0163038224428,0
786,6016368.435040586,481309.47480324685,5535058.960237339,-1.995763379366128,0.6541760111270536,7.170061601191686,780.1137260970851,6.253465189991999,78.31918618029466,7.352383157985641,0.015192809403835106,-569.7528917996347,1.0041072632956514,0.9197497609911816,156.32812023257878,6012030.179669582,0.0,187.21708845017602,2
787,6025197.864073614,482015.8291258891,5543182.034947725,-13.628818508551179,3.6101977356767847,6.691814172240821,647.8072061901784,5.062440270787386,-134.96069591803382,6.8741357290347755,0.016736485176918725,-1130.7255537764688,1.0095350690700489,1.0553096875975048,178.27704222202556,6016178.939258937,0.0,-683.7207077798082,3
788,6030652.917993803,482452.2334395042,5548200.684554298,-9.387938288479212,1.7231890499596265,6.0567251132215745,378.57264143632943,3.879545453204276,-275.8447624895258,6.239046670015529,0.003592617096080263,-690.8264297032308,1.0053969785602137,0.9559286875824166,128.81120896494298,6025020.6661025025,0.0,-395.34409058344994,2
789,6034012.530544907,482721.0024435926,5551291.528101314,-4.7803843226756735,42.69447361078545,6.572530091804913,502.8736392689551,5.358016290650054,120.577808782666,6.754851648598867,0.0034358344596597695,-430.89553733405535,1.00205787201345,1.053418416369748,4.709210649127627,6030497.254001228,0.0,-104.71709204358139,2
790,6042387.508935044,483391.00071480346,5558996.5082202405,-13.460504068850318,0.0,6.271554048669213,515.9989783114098,2.587787915919113,-31.569134568331034,6.453875605463167,0.0008456096970172028,-638.2583853033094,1.0033016794464102,1.1280225724672885,79.10792274255046,6033765.633288327,0.0,-662.3052213657194,0
791,6047467.631651639,483797.41053213115,5563670.221119508,-7.950587989808891,0.0,5.80307983970285,324.94823209301086,1.851625472123063,-191.0507462183988,5.985401396496804,0.001444813749348262,-452.7665753596856,1.0008456096970173,1.007075735127866,76.532720568712,6042243.208501774,0.0,-407.89712317436664,0
792,6051552.116473259,484124.16931786074,5567427.947155398,-20.61477568339479,2.2074643625383565,6.580331118581269,526.9140461003402,5.267156400586484,201.9658140073293,6.762652675375225,0.06090418771948206,-352.3852226739517,1.0014448137493484,1.0112816145701466,-21.066824942613913,6047317.220087076,0.0,-154.96431081722594,1
793,6060098.735753158,484807.89886025264,5575290.836892906,-12.84603322323828,0.05799785318547457,6.179258538162032,475.0589684562189,2.0248534208704325,-55.062542006659534,6.361580094955987,0.002247668437070919,-655.6541490855254,1.0030232203321023,1.0360578882135392,67.34255839351012,6051293.386742084,0.0,-666.9694089051661,1
794,6064987.872839008,485199.0298271207,5579788.843011888,-5.257225655876503,1.397086922074946,6.06954331545547,405.877371159259,3.281127619004863,-70.23959515014553,6.251864872249424,0.00807085203890202,-435.6093813488761,1.0022951541181846,1.0101287859478871,51.27993004626065,6059935.401720353,0.0,-370.885056152707,1
795,6070729.296180719,485658.3436944575,5585070.952486261,-5.5477991452820135,0.0,6.284174888409938,427.75171642593483,4.684629159066815,19.47725834460094,6.466496445203892,0.0011181687422890769,-434.97302522852476,1.0080161601341668,1.045172301841465,1.9249292134574563,6064804.739463216,0.0,-339.06361553031036,0
796,6076384.536540308,486110.76292322465,5590273.773617083,3.38036634033031,1.6521925968070843,6.3702229783869075,469.96248787811453,4.738175333475028,42.21077145217966,6.552544535180861,0.013554199466254784,-505.5598665813357,1.001118168742289,1.0522074427189718,30.461963716982723,6070537.118833916,0.0,-416.76701105355306,3
797,6083742.305262871,486699.3844210297,5597042.920841841,2.5948989712715598,21.598751994882264,6.571054179744153,586.6841717259873,4.847630662092113,112.0694912510658,6.753375736538108,0.012010811508122068,-569.6448873797709,1.011646974206951,0.9903123687480749,25.639176223950678,6076096.059940367,0.0,-494.42641570203597,4
798,6091719.888133947,487337.59105071577,5604382.297083231,-13.153087440409388,17.134542740727337,6.027870935189661,389.1088806894041,3.247346889521616,-223.17404303146557,6.210192491983614,0.004242390734281418,-618.8513268984805,1.0074658268017256,0.8758936634242656,101.24180564062328,6083436.552460922,0.0,-649.9342006883322,5
799,6096047.87374529,487683.8298996232,5608364.043845667,-1.810365662263706,2.998224984041727,6.5664204268777295,547.9490458327735,5.092963404624467,136.705622402642,6.7487419836716835,0.008268608647834321,-416.4378011167379,1.0019591977317153,0.9976384312467548,19.5282269769215,6091544.954698478,0.0,-191.87021489924757,2
800,6104408.330072461,488352.6664057969,5616055.663666664,-11.354286645472785,7.1581829788653195,6.529873672147976,639.9211699795612,3.81530199701183,86.9738991627459,6.71219522894193,0.008171667948885256,-651.6972452313355,1.0073125947389272,1.0357525960350504,68.36747846711684,6095739.446933146,0.0,-625.7711752476912,3
801,6112637.317297501,489010.98538380006,5623626.3319137,-13.100421324881994,0.0,6.576802055859421,677.96782816024,3.6956300440523515,27.888475201813453,6.759123612653375,0.003379149941978008,-571.1307049394368,1.0074238144893064,1.064798803122083,120.76264733396356,6104116.623788586,0.0,-630.4411245687505,0
802,6120134.4642694695,489610.7571415576,5630523.707127912,-11.821596971642537,22.723127651169165,6.573067872000744,642.6946008664631,4.288637647496326,-35.27322729377683,6.7553894287946985,0.0023080574470466676,-570.7474579785339,1.003379149941978,1.00676963202305,147.4913072428487,6112368.963936129,0.0,-558.3649961192049,2
803,6127528.255352889,490202.26042823115,5637325.994924658,-58.07499643916422,3.859400868294679,6.415322739082222,591.1198668679638,2.9966368758750583,-76.29786164966845,6.597644295876177,0.09192910872777954,-535.257495372782,1.0017055024224342,1.01435406543956,148.79442772282377,6119826.656858382,0.0,-633.0181133459274,3
804,6133766.9924225705,490701.3593938056,5643065.633028765,-10.39378448601554,2.6276367051679026,6.7447329469996715,770.438062530073,4.371144552015474,172.45879479381466,6.927054503793626,0.0012569756119590145,-514.0950967729852,1.0058085317046168,0.9611758404071963,102.57234015961129,6127248.413865494,0.0,-424.5213836407284,2
805,6143288.615676981,491463.08925415855,5651825.526422823,-15.638149599528708,10.329383498619034,6.651038497513521,741.455079455155,3.4698585660560948,-33.61061978008592,6.833360054307476,0.005957255441471874,-659.4690060521685,1.0014818122132663,0.8945053355021814,201.85502923045516,6133392.96541282,0.0,-753.3801902135201,3
806,6150662.958717612,492053.03669740894,5658609.9220202025,-11.763970381543924,0.6104393264627981,6.6931098307979635,749.4345424720758,4.0499207615019515,-5.349920481698006,6.875431387591918,0.0014939394300629329,-591.0285626364181,1.002745041264506,0.9631155555504197,188.4031004811748,6142971.65859381,0.0,-546.1642137954591,1
807,6159140.840730322,492731.2672584257,5666409.573471896,-2.094993926413835,0.8653714214044237,6.867490300193011,830.4068081407978,4.868519164824234,79.36182634225905,7.049811856986965,0.03070187739176614,-620.9133863697033,1.0015187760313702,1.024735194931756,190.6486875727168,6150331.796057295,0.0,-556.6568130705868,4
808,6169014.126166525,493521.130093322,5675492.996073203,-16.580995990088393,61.764511054276994,6.668934392878193,664.6981249287982,4.811027646177788,-170.5740546334042,6.851255949672148,0.005845957632996742,-770.7553681073687,1.0072767003039123,0.9780543814261073,207.49506697237032,6158716.949830029,0.0,-709.8002522815407,5
809,6176043.081191927,494083.4464953542,5681959.634696573,-11.539143782306411,2.6530379420385284,6.735673221432712,786.2501726387616,4.01926018614956,54.78753665568662,6.917994778226667,0.0013409267476025553,-607.0554190740279,1.0058717099569656,0.9592555615877594,168.5200514545609,6168687.528915242,0.0,-516.9531362398876,3
810,6185489.610421256,494839.1688337005,5690650.441587556,29.936148990681893,11.525814502733457,6.493542508429287,565.2899470695821,4.559862914506261,-226.613263511218,6.675864065223241,0.03247803885962024,-644.6016855493983,1.0013012332100253,0.8092290422843438,211.42316057377894,6175642.530612103,0.0,-641.1554887679633,5
811,6192023.557588703,495361.88460709626,5696661.672981607,-7.85025159622719,30.581969498852175,6.708535309172203,608.5246730980277,5.351123094808149,26.708911525711983,6.890856865966158,0.002522712223687282,-581.769059368547,1.013442534468205,1.0044158918737263,78.30418242604547,6185222.6069143815,0.0,-294.7283211081551,4
812,6200046.73480562,496003.73878444964,5704042.99602117,-12.594408379942141,7.82349670988142,6.568420371832054,661.3304865682912,3.9301258950067917,18.22384397141142,6.750741928626008,0.002542246038552116,-699.8570396115497,1.0025441511045134,1.0640508861500382,130.1077342924565,6191692.13582575,0.0,-630.9614140085903,4
813,6207172.595431749,496573.8076345399,5710598.787797209,-4.677716490680054,6.493088579134135,6.180793666055721,446.19636939323965,3.6157460610699332,-226.95761388493298,6.363115222849676,0.01652025381340541,-580.263823666606,1.0021456142352796,0.93594228959862,149.32457454719008,6199774.799222948,0.0,-555.2223634116656,4
814,6212946.911559416,497035.7529247533,5715911.158634663,17.166715398852276,16.037603419981703,6.7517233825208445,669.0835205530334,5.228154422986151,212.39406258065955,6.9340449393148,0.09802993531856918,-474.5167648991262,1.008005443302508,0.9596785702074566,25.51728336087869,6206891.693655048,0.0,-259.07186308833747,5
815,6225559.656495629,498044.77251965035,5727514.883975979,-16.807202918549066,27.716667707655503,5.997266866032613,394.47103944316126,2.061358340404736,-295.65008452985387,6.179588422826568,0.0013898339406138405,-790.2326545453119,1.0373445892109239,1.0254240705443283,89.87276066230027,6212574.7711727,0.0,-837.090320456422,4
816,6237369.07618951,498989.52609516075,5738379.550094349,480.38021764753677,1.4076944004834728,6.785891486144756,567.8547938920008,5.760207376631501,141.66708674118382,6.968213042938711,0.020463505213844508,-417.3281418162508,1.0015273901669335,1.0335294902318741,28.83212357087201,6225339.273328345,0.0,-151.37618618241274,2
817,6243982.560508001,499518.6048406401,5744463.955667361,-12.743733544379692,193.31473963066097,6.79962679909932,630.7764666312663,5.58625869333696,59.5139783387818,6.981948355893274,0.008140675422868936,-832.2344576172621,1.0205170711381417,0.9619172118232767,62.19879078450011,6237058.282258162,0.0,-654.7354470165795,3
818,6254911.460756546,500392.9168605237,5754518.543896022,-16.954082111714943,3.8545106377803586,7.116246349232472,1202.4827630864436,3.3787870386164247,375.39155682451695,7.298567906026426,0.017217781288775883,-623.9856867676216,1.0029140181636889,1.037273328920096,223.92057585165202,6243661.380406199,0.0,-866.8157280530316,3
819,6269591.3696465725,501567.3095717258,5768024.060074847,-23.756331036068254,2.2038163789611387,7.2547390801332465,1403.6371898910193,2.4120327983432768,194.29991616679527,7.437060636927201,0.006942134546818133,-840.1688937433468,1.0056445009257708,0.9442845976159182,404.6297108555059,6254538.535557241,0.0,-1186.4897872379518,5
820,6283186.430612281,502654.91444898245,5780531.516163299,-18.87960614607477,6.930453543085626,6.29524618175463,515.5284342445117,3.275665284153379,-895.3125720254689,6.477567738548585,0.00651738163011271,-918.6408183295017,1.0020996499611756,0.9467716482697675,518.778857880466,6269227.367804082,0.0,-1090.4089401548254,1
821,6288226.914265849,503058.1531412679,5785168.761124581,43.17063203018748,34.005676603939236,7.341327295669084,722.1463145406581,6.710050570769843,198.68742675306038,7.5236488524630385,0.004292960316756569,-477.66129659122265,1.003747501839942,1.0087224340541343,69.00547036014378,6283000.665760657,0.0,433.4402675194781,2
822,6298940.238932319,503915.21911458555,5795025.019817733,-17.60886004747436,52.2900737724736,6.15806330786318,203.92157859820907,5.593187911517451,-554.2304125463879,6.340384864657134,0.003157991198121059,-1231.5006005125372,1.0031151239512455,0.7952155164820915,173.59820813380736,6287896.290978786,0.0,-849.6567638680747,3
823,6301364.186882614,504109.1349506091,5797255.051932005,-5.866663227703221,92.45107757450923,5.475663459807069,128.24948990141147,4.705552612517898,-130.96216246927122,5.657985016601024,0.0019503715467984694,-333.81997795672277,1.0029996680457176,1.025637130964438,-59.63191362397101,6298780.107769969,0.0,-182.01486497448425,3
824,6305209.345239387,504416.74761915096,5800792.597620236,-6.333259455422896,1.491350192628428,5.574530486121461,249.82005837916694,2.6250809888045,26.119490903246273,5.7568520429154155,0.0010679685614642014,-319.83144154888674,1.0017461731560382,0.9348512810766031,-73.32513771494425,6301218.326501076,0.0,-303.69951912814025,3
825,6309421.994924796,504753.75959398365,5804668.235330813,-7.567214268371072,14.698916101105983,5.673262015126624,271.1987091960268,2.9848465891361253,16.88730062423148,5.855583571920579,0.021046351943253713,-332.9106437003473,1.001183607408496,1.0857202703724136,-55.76579756656815,6305024.365878836,0.0,-341.5318136848371,2
826,6314070.897654184,505125.67181233474,5808945.225841849,-6.832435830058773,0.0,5.597715440865836,248.48528887190818,3.0598340714091004,-39.41233642522481,5.78003699765979,0.0009326363546689959,-337.3432463217266,1.0010034845798284,0.9891552327814604,-38.12190954046685,6309233.301902903,0.0,-358.7595325590906,0
827,6318069.634425781,505445.57075406244,5812624.063671718,-3.8666000189763863,0.0,5.819272644732047,280.17262741193065,4.0352033062312875,31.687338540022584,6.001594201526001,0.0025730554677606634,-327.56843470585363,1.000932636354669,1.0403065518281964,-57.75912722984393,6313916.9146767575,0.0,-266.8320796765272,0
828,6322875.606448328,505830.0485158663,5817045.557932462,-4.440661516854361,7.396933938866274,5.736713331455038,278.3978885162745,3.454606547495845,-1.7747388956561165,5.9190348882489925,0.005553166029523462,-387.04774157426846,1.0025730554677608,1.0557664733937915,-50.32069722735981,6317864.124638774,0.0,-362.18066317931294,2
829,6328134.224883095,506250.73799064767,5821883.486892448,17.115691710481403,6.210992623291033,5.954197197236761,328.6813722648495,4.037527975362148,40.88654980970868,6.136518754030716,0.00840971026109739,-367.0264024165903,1.0040975672786083,1.018308616174433,-49.3166121038367,6322661.344454328,0.0,-345.03178460868526,2
830,6334102.860711333,506728.22885690664,5827374.631854427,-8.678194856221749,2.80928855766361,5.873775963390355,340.28406628140755,2.7281843924930103,3.3917013932671205,6.05609752018431,0.002370799957133429,-429.3458972540502,1.0067397860636595,0.9588668541230775,-37.110253702083924,6327906.5941324495,0.0,-423.54802076188156,1
831,6339132.437911345,507130.5950329076,5832001.842878437,-6.869507082253216,6.2128384375413885,6.136611211907953,414.466591586514,3.8715563981520917,70.37323674744283,6.318932768701908,0.011129711688749057,-374.71404845970704,1.0021907293118055,1.0364650385513083,-14.846475864609092,6333887.541763383,0.0,-366.9988205075954,2
