# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankZ_max_failures_allowed=1 BankZ_sector_A_i0=500 beta=0.02 default_seed=17833 eta=0.9 FirmsZ_A_i0=1.0 FirmsZ_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankZ_deposits_and_networth=0 threshold_BankZrupt=0 w=1.0
  t,BankZL,BankZA,BankZD,BankZPROFITS,BankZBD,FirmsZK,FirmsZA,FirmsZL,FirmsZPROFITS,FirmsZY,FirmsZR,FirmsZI,FirmsZGAMMA,FirmsZU,FirmsZDK,FirmsZOL,FirmsZGAP_OF_L,FirmsZDL,FirmsZFAIL
527,3498197.803812971,279855.8243050377,3218341.9795079334,-11.12545220079851,0.0,4.475753169298298,87.86074951495036,nan,-16.524138617479572,4.658074726092252,0.0,-541.0813329551037,1.0,0.8521715622556227,-436.69644482267387,3491113.848325907,0.0,-556.2726100399254,0
528,3504522.4190945723,280361.7935275658,3224160.6255670064,-10.325902500577692,0.0,4.614749982612916,100.96258297550953,nan,13.101833460559183,4.797071539406869,0.0,-532.8192636463639,1.0,1.0057702671478883,-444.9585141314136,3497943.465537476,0.0,-516.2951250288846,0
529,3511290.201264078,280903.2161011262,3230386.9851629515,-11.049440276744061,0.0,4.637851315987418,103.32210235192933,nan,2.359519376419886,4.820172872781374,0.0,-539.3701803766435,1.0,1.0051635592013426,-438.4075974011341,3504239.4804980997,0.0,-552.472013837203,0
530,3517940.842142237,281435.26737137896,3236505.574770858,-10.85818918882547,0.0,4.719000131378573,112.05615520235447,nan,8.734052850425057,4.901321688172527,0.0,-540.5499400648534,1.0,1.0957218730226284,-437.2278377129241,3511030.134897687,0.0,-542.9094594412735,0
531,3524723.067129155,281977.8453703324,3242745.221758823,-11.073020386809821,0.0,4.656984824150478,105.31805049453918,nan,-6.7381047078152605,4.839306380944433,0.0,-544.9169664900659,1.0,1.0155759104911068,-432.8608112877116,3517682.298808752,0.0,-553.6510193404911,0
532,3531274.487294651,282501.9589835721,3248772.528311079,-10.696196188566867,0.0,4.656018898728414,105.21637022784724,nan,-0.10168026669196761,4.838340455522369,0.0,-541.5479141361582,1.0,1.024637563421688,-436.2298636416194,3524452.1711724624,0.0,-534.8098094283433,0
533,3537906.580867921,283032.5264694337,3254874.0543984873,-10.82790787472241,0.0,4.614582764825697,100.94570164726103,nan,-4.270668580586235,4.796904321619651,0.0,-541.4970740028124,1.0,0.9891982729855577,-436.2807037749654,3530997.0924339374,0.0,-541.3953937361205,0
534,3544461.4464892875,283556.915719143,3260904.5307701444,-10.701821422638664,0.0,4.58338885892498,97.84541731067708,nan,-3.1002843365839405,4.765710415718935,0.0,-539.3617397125196,1.0,0.95246227778555,-438.41603806525853,3537635.904660871,0.0,-535.0910711319332,0
535,3551011.6600760794,284080.9328060864,3266930.727269993,-10.694226264152869,0.0,4.709067569980009,110.94865979882049,nan,13.103242488143445,4.891389126773964,0.0,-537.8115975442275,1.0,1.0884870835969647,-439.9661802335503,3544187.1045782487,0.0,-534.7113132076435,0
536,3557840.6242267163,284627.2499381373,3273213.374288579,-11.14932922552885,0.0,4.652328265797336,104.82877091034854,nan,-6.119888888471945,4.834649822591291,0.0,-544.3632187882989,1.0,1.0217289969978547,-433.4145589894785,3550727.6576727326,0.0,-557.4664612764425,0
537,3564396.6206985465,285151.72965588374,3279244.891042663,-10.703667709111828,0.0,4.6572365018979704,105.3445600400493,nan,0.5157891297007329,4.8395580586919245,0.0,-541.3032743440629,1.0,1.0254416922868983,-436.4745034337146,3557568.385715482,0.0,-535.1833854555914,0
538,3571037.063434521,285682.9650747617,3285354.0983597594,-10.841539160772285,0.0,4.595045489156325,98.992638536858,nan,-6.351921503191294,4.77736704595028,0.0,-541.5611689089135,1.0,0.9641598487895086,-436.2166088688644,3564126.38060441,0.0,-542.0769580386143,0
539,3577554.4711960317,286204.35769568256,3291350.113500349,-10.640665733082535,0.0,4.611046681414409,100.58937958976773,nan,1.5967410529097916,4.793368238208364,0.0,-538.3852081573181,1.0,0.991866334748833,-439.3925696204598,3570772.6172871566,0.0,-532.0332866541268,0
540,3584179.030112806,286734.32240902446,3297444.7077037813,-10.815606394733647,0.0,4.62540090122679,102.04367431769437,nan,1.4542947279265304,4.807722458020744,0.0,-539.1835786837727,1.0,0.9954546674026167,-438.59419909400503,3577289.1028654827,0.0,-540.7803197366824,0
541,3590810.7516173106,287264.86012938485,3303545.891487926,-10.82730041551325,0.0,4.695496764535608,109.4531675908649,nan,7.40949327317059,4.877818321329562,0.0,-539.9107260477357,1.0,1.0771490869408764,-437.86705173004174,3583924.879920476,0.0,-541.3650207756625,0
542,3597560.807450289,287804.8645960231,3309755.9428542657,-11.020499319149838,0.0,4.607382656598019,100.22149199290435,nan,-9.231675597960507,4.789704213391974,0.0,-543.6154726843212,1.0,0.9695480169815825,-434.16230509345644,3590543.073074576,0.0,-551.0249659574919,0
543,3604050.464951559,288324.03719612473,3315726.427755434,-10.59535918574761,0.0,4.667941787000715,106.47836159567291,nan,6.256869602768532,4.85026334379467,0.0,-538.9996348853412,1.0,1.0465002776848191,-438.7781428924366,3597298.5992846135,0.0,-529.7679592873804,0
544,3610768.180457857,288861.45443662856,3321906.7260212284,-10.967698785789876,0.0,4.690816961192626,108.9421449666057,nan,2.4637833709327706,4.87313851798658,0.0,-542.1280696867251,1.0,1.0637260643219135,-435.6497080910523,3603778.5596817615,0.0,-548.3849392894938,0
545,3617454.5213309573,289396.3617064766,3328058.1596244806,-10.916474894862493,0.0,4.595708215514013,99.05826531152815,nan,-9.88387965507756,4.778029772307968,0.0,-543.3599613721915,1.0,0.9564648536989635,-434.417816405586,3610491.4341304,0.0,-545.8237447431246,0
546,3623929.0645691077,289914.32516552863,3334014.739403579,-10.570682837791507,0.0,4.4970375279108055,89.75085267773242,nan,-9.307412633795726,4.6793590847047595,0.0,-538.418021544653,1.0,0.8848853679570196,-439.3597562331247,3617183.367525186,0.0,-528.5341418895754,0
547,3630353.661625884,290428.2929300707,3339925.368695813,-10.489138051879191,0.0,4.608594257671114,100.34299405129877,nan,10.592141373566372,4.790915814465069,0.0,-533.764315227755,1.0,0.9953199283619345,-444.0134625500226,3623663.1025431706,0.0,-524.4569025939595,0
548,3637086.905085165,290966.9524068132,3346119.9526783517,-10.993050545762094,0.0,4.601612184682514,99.64483208807295,nan,-0.698161963225796,4.783933741476468,0.0,-539.0603859145383,1.0,0.9797644674877308,-438.71739186323947,3630080.66215349,0.0,-549.6525272881047,0
549,3643677.5660865474,291494.2052869238,3352183.3607996237,-10.76026285939398,0.0,4.660681113468576,105.70805682365908,nan,6.0632247355860915,4.843002670262531,0.0,-538.7113049329254,1.0,1.0346974041271941,-439.06647284485217,3636814.191028997,0.0,-538.0131429696991,0
550,3650388.1913264906,292031.05530611926,3358357.136020371,-10.956122840726096,0.0,4.638844530083384,103.42477429958268,nan,-2.283282524076389,4.821166086877339,0.0,-541.7429173007185,1.0,1.008210746058951,-436.0348604770594,3643405.603775827,0.0,-547.8061420363048,0
551,3656982.586747042,292558.60693976335,3364423.9798072786,-10.766359870292074,0.0,4.752746944753558,115.90222465322044,nan,12.477450353637824,4.935068501547513,0.0,-540.6012760386799,1.0,1.134634518210501,-437.1765017390976,3650114.724349649,0.0,-538.3179935146037,0
552,3663834.2255287664,293106.7380423013,3370727.487486465,-11.186349031382738,0.0,4.673372155993544,107.05815119985425,nan,-8.844073453366212,4.855693712787499,0.0,-546.8400012154991,1.0,1.032244009782467,-430.9377765622784,3656706.787518199,0.0,-559.3174515691369,0
553,3670370.5056939498,293629.640455516,3376740.8652384337,-10.671477820708997,0.0,4.67973238763208,107.74123582579568,nan,0.6830846259414136,4.862053944426035,0.0,-542.4179644888159,1.0,1.0476158472812966,-435.3598132889618,3663569.479749493,0.0,-533.5738910354498,0
554,3677027.677438936,294162.2141951149,3382865.463243821,-10.86885182855456,0.0,4.620179872389682,101.5122897456145,nan,-6.228946080181133,4.802501429183637,0.0,-542.7595068017868,1.0,0.983910749374343,-435.01827097599096,3670111.1472937465,0.0,-543.442591427728,0
555,3683562.0245130374,294684.961961043,3388877.0625519943,-10.6683217536303,0.0,4.644428426182836,104.00390288554361,nan,2.4916131399290484,4.826749982976791,0.0,-539.6450337616961,1.0,1.0178616278034345,-438.1327440160815,3676761.5705884374,0.0,-533.416087681515,0
556,3690218.459568067,295217.4767654454,3395000.9828026216,-10.867649069431794,0.0,4.711972522873291,111.27142901681485,nan,7.267526131271264,4.894294079667246,0.0,-540.8908403316607,1.0,1.0828602872024622,-436.88693744611703,3683295.8724998124,0.0,-543.3824534715897,0
557,3696977.913154794,295758.2330523835,3401219.6801024103,-11.035842590571354,0.0,4.611053329249563,100.59004829360418,nan,-10.681380723210722,4.793374886043518,0.0,-544.5246033972965,1.0,0.9671160650430671,-433.2531743804814,3689951.2594583468,0.0,-551.7921295285677,0
558,3703452.0691756182,296276.16553404945,3407175.903641569,-10.570050646249607,0.0,4.634931714670659,103.02088294011587,nan,2.4308346465117032,4.817253271464613,0.0,-539.1839130356907,1.0,1.006897604497153,-438.59386474208685,3696715.412835021,0.0,-528.5025323124803,0
559,3710101.7386969333,296808.13909575465,3413293.5996011784,-10.85660330010917,0.0,4.58017738555088,97.53169338585599,nan,-5.48918955425989,4.762498942344835,0.0,-540.3993303589466,1.0,0.9590822877486838,-437.37844741883094,3703189.958042887,0.0,-542.8301650054584,0
560,3716620.7666357737,297329.6613308619,3419291.1053049117,-10.643310920551142,0.0,4.626585199423427,102.1645960467264,nan,4.632902660870455,4.8089067562173815,0.0,-537.6547355818168,1.0,1.0054441775015124,-440.12304219596086,3709824.4654375515,0.0,-532.1655460275571,0
561,3723292.166733042,297863.37333864335,3425428.7933943984,-10.892081791462454,0.0,4.543742631594424,94.04210726464669,nan,-8.122488782079731,4.726064188388379,0.0,-539.971186912252,1.0,0.9115416264727592,-437.8065908655257,3716345.118471915,0.0,-544.6040895731227,0
562,3729757.5630413448,298380.6050433076,3431376.9579980373,-10.555749074782648,0.0,4.590424696906239,98.5362693255707,nan,4.494162060924011,4.772746253700194,0.0,-535.9099425212121,1.0,0.9722981585059534,-441.86783525656534,3723030.523336228,0.0,-527.7874537391324,0
563,3736405.0400650995,298912.40320520796,3437492.6368598915,-10.853023712251964,0.0,4.667644723782559,106.44673548862248,nan,7.910466163051787,4.849966280576514,0.0,-538.1570235516743,1.0,1.043042265433641,-439.62075422610354,3729489.070176414,0.0,-542.6511856125982,0
564,3743142.818419355,299451.4254735484,3443691.3929458065,-11.000454455925032,0.0,4.6445235749766125,104.013799202255,nan,-2.43293628636747,4.8268451317705665,0.0,-542.1122566332001,1.0,1.0152195783715003,-435.6655211445776,3736131.512493799,0.0,-550.0227227962516,0
565,3749738.9883588487,299979.1190687079,3449759.869290141,-10.76925704407298,0.0,4.68574751797912,108.39126645257565,nan,4.377467250320629,4.868069074773075,0.0,-540.8957884900162,1.0,1.0515861621353764,-436.88198928776137,3742881.593811459,0.0,-538.4628522036489,0
566,3756445.3977285805,300515.63181828643,3455929.765910294,-10.949239787309944,0.0,4.6428433283582455,103.8391771130526,nan,-4.552089339523035,4.8251648851522,0.0,-543.0845221151768,1.0,1.004941847457508,-434.693255662601,3749471.1086787856,0.0,-547.4619893654972,0
567,3763014.538482874,301041.16307862994,3461973.3754042443,-10.725127762117843,0.0,4.707208887541871,110.74263300182548,nan,6.903455888772878,4.889530444335826,0.0,-540.808477445415,1.0,1.0805197074496817,-436.96930033236265,3756174.765002353,0.0,-536.2563881058921,0
568,3769766.293333537,301581.30346668296,3468184.989866854,-11.023273225571488,0.0,4.619646415897404,101.45815179700769,nan,-9.284481204817824,4.801967972691359,0.0,-544.2602053898015,1.0,0.9805856141389984,-433.5175723879762,3762724.533787058,0.0,-551.1636612785744,0
569,3776262.8785074246,302101.03028059396,3474161.848226831,-10.606669671651499,0.0,4.651184897679672,104.70898153060449,nan,3.25082973359681,4.833506454473626,0.0,-539.6179647873929,1.0,1.0222109399585366,-438.15981299038486,3769494.5965608335,0.0,-530.3334835825749,0
570,3782932.9325724225,302634.6346057938,3480298.297966629,-10.889884187755756,0.0,4.686720601916124,108.49679158695204,nan,3.7878100563476,4.869042158710079,0.0,-541.2433796541909,1.0,1.055963033896898,-436.5343981235866,3775987.229651887,0.0,-544.4942093877878,0
571,3789632.7649829728,303170.6211986378,3486462.143784335,-10.938501894774245,0.0,4.568243341150969,96.37466358124011,nan,-12.122128005711978,4.7505648979449235,0.0,-543.1372846823647,1.0,0.9385930158873547,-434.6404930954128,3782667.233098775,0.0,-546.9250947387122,0
572,3796063.452618227,303685.0762094582,3492378.376408769,-10.499081853475937,0.0,4.652742350584805,104.8721878982082,nan,8.497524316968098,4.835063907378759,0.0,-537.0762206795089,1.0,1.0334340966363877,-440.70155709826884,3789371.5429029684,0.0,-524.9540926737968,0
573,3802798.7783308765,304223.90226647013,3498574.8760644062,-10.996450143099219,0.0,4.6265848744750535,102.16456284851253,nan,-2.7076250496956664,4.8089064312690075,0.0,-541.3249828379928,1.0,0.9918200736353828,-436.45279493978495,3795790.3075870187,0.0,-549.8225071549609,0
574,3809380.256760353,304750.42054082826,3504629.836219525,-10.74527090526899,0.0,4.650755744809824,104.6640550115436,nan,2.499492163031024,4.833077301603779,0.0,-539.9711703131452,1.0,1.022189225964554,-437.80660746463263,3802531.0950039774,0.0,-537.2635452634495,0
575,3816040.8317651874,305283.266541215,3510757.5652239723,-10.874408171153831,0.0,4.583244836780598,97.83132641858258,nan,-6.832728592960947,4.765566393574552,0.0,-541.2209163946605,1.0,0.955799819338967,-436.55686138311705,3809117.7032326874,0.0,-543.7204085576916,0
576,3822545.2366031283,305803.6189282503,3516741.617674878,-10.61943647010438,0.0,4.710001211076321,111.05229439842185,nan,13.22096797983927,4.892322767870276,0.0,-537.80455209818,1.0,1.0956820386894235,-439.97322567959753,3815788.911248178,0.0,-530.971823505219,0
577,3829376.277652961,306350.1022122369,3523026.1754407245,-11.152720081358781,0.0,4.595092552020838,98.99729752362498,nan,-12.054996874796851,4.777414108814793,0.0,-544.4150360881,1.0,0.9505268317765707,-433.36274168967805,3822267.8213027343,0.0,-557.6360040679391,0
578,3835823.851277467,306865.90810219734,3528957.9431752693,-10.52665081551809,0.0,4.626752750792766,102.18171529882915,nan,3.1844177752041927,4.809074307586721,0.0,-538.3875376507012,1.0,1.0044547273344133,-439.3902401270763,3829109.899669854,0.0,-526.3325407759045,0
579,3842477.6122903056,307398.20898322447,3535079.403307081,-10.86328328627015,0.0,4.549856928169933,94.61887005157796,nan,-7.562845247251256,4.732178484963888,0.0,-539.9797465383035,1.0,0.928286932182802,-437.7980312394741,3835544.187533272,0.0,-543.1641643135075,0
580,3848953.396903981,307916.2717523185,3541037.1251516626,-10.572709573348531,0.0,4.697569809694028,109.68030430099796,nan,15.061434249419996,4.879891366487983,0.0,-536.198323914678,1.0,1.0803259535117375,-441.57945386309973,3842213.219276669,0.0,-528.6354786674266,0
581,3855798.5802262635,308463.8864181011,3547334.6938081626,-11.175809505776156,0.0,4.580780764519992,97.59055971603374,nan,-12.089744584964206,4.763102321313947,0.0,-543.7290410393878,1.0,0.9435626416026566,-434.0487367383899,3848677.8429704197,0.0,-558.7904752888078,0
582,3862237.1119222464,308978.9689537797,3553258.1429684665,-10.511888483238836,0.0,4.579051425883009,97.42193843418424,nan,-0.16862128184949454,4.7613729826769635,0.0,-537.6841687469057,1.0,0.9592279511809976,-440.0936090308722,3855527.4705746546,0.0,-525.5944241619418,0
583,3868820.6445733407,309505.65156586724,3559314.9930074736,-10.748624736482634,0.0,4.649282962465238,104.51002109626792,nan,7.0880826620836785,4.831604519259192,0.0,-537.5998581059807,1.0,1.0260643745995934,-440.1779196717968,3861975.3577287034,0.0,-537.4312368241317,0
584,3875536.4863540563,310042.9189083245,3565493.5674457317,-10.96463964198213,0.0,4.655736878742539,105.18670129241481,nan,0.6766801961468776,4.838058435536494,0.0,-541.1438994370228,1.0,1.0256792438494455,-436.63387834075496,3868552.0685992246,0.0,-548.2319820991065,0
585,3882177.933120765,310574.2346496612,3571603.698471104,-10.843178394624863,0.0,4.722340162529796,112.43105198636219,nan,7.244350693947391,4.904661719323751,0.0,-541.4822395350959,1.0,1.0948299651944147,-436.2955382426814,3875259.246625582,0.0,-542.1589197312431,0
586,3888944.2054990684,311115.5364399255,3577828.669059143,-11.046975311520344,0.0,4.5835830334192895,97.86441823979204,nan,-14.566633746570156,4.765904590213244,0.0,-545.1044148820698,1.0,0.9440676713912239,-432.6733628957076,3881892.0430887667,0.0,-552.3487655760172,0
587,3895354.0726862825,311628.3258149026,3583725.7468713797,-10.465089285244295,0.0,4.613289032763745,100.81518939866757,nan,2.950771158875501,4.795610589557699,0.0,-537.8210980087846,1.0,0.991523817412878,-439.95667976899284,3888668.5931376605,0.0,-523.2544642622147,0
588,3901996.601556932,312159.72812455456,3589836.8734323774,-10.84494509494196,0.0,4.688548315535197,108.69527397979428,nan,7.8800845811267415,4.870869872329152,0.0,-539.2964835882226,1.0,1.0624433610966282,-438.4812941895551,3895086.9127271185,0.0,-542.2472547470979,0
589,3908747.780035066,312699.82240280526,3596047.957632261,-11.022332209198256,0.0,4.603578169553471,99.84092501513132,nan,-8.854348964662938,4.785899726347426,0.0,-543.2365258787861,1.0,0.9717426580980392,-434.5412518989917,3901727.768983406,0.0,-551.1166104599127,0
590,3915239.728814856,313219.1783051885,3602020.5505096675,-10.599100048635835,0.0,4.499321695132211,89.95609294582306,nan,-9.884832069308262,4.6816432519261655,0.0,-538.8093513964548,1.0,0.8849107513339384,-438.96842638132324,3908491.547878475,0.0,-529.9550024317917,0
591,3921658.5095801894,313732.68076641514,3607925.828813774,-10.479642065849843,0.0,4.652366846372858,104.83281534267925,nan,14.876722396856179,4.834688403166813,0.0,-533.8669353618003,1.0,1.0367632737811057,-443.91084241597724,3914985.291784563,0.0,-523.9821032924922,0
592,3928471.739312414,314277.73914499313,3614194.000167421,-11.12364037914169,0.0,4.658790080775874,105.50834831949189,nan,0.6755329768125958,4.841111637569828,0.0,-541.3052965602285,1.0,1.0290997594565208,-436.472481217549,3921388.8079343373,0.0,-556.1820189570846,0
593,3935115.142113721,314809.2113690977,3620305.9307446233,-10.846371920508945,0.0,4.687048454071876,108.53236832560255,nan,3.024020006110716,4.869370010865831,0.0,-541.6430630486346,1.0,1.0553823932664206,-436.13471472914296,3928208.888184785,0.0,-542.3185960254473,0
594,3941805.836003679,315344.4668802943,3626461.3691233844,-10.923581861156018,0.0,4.525569261955582,92.34848134539614,nan,-16.183886980206434,4.707890818749536,0.0,-543.1550730516902,1.0,0.8974121279043381,-434.62270472608765,3934855.0048534246,0.0,-546.1790930578009,0
595,3948162.106725303,315852.96853802423,3632309.138187279,-10.377584851627605,0.0,4.630840054433188,102.60021768629377,nan,10.251736340897605,4.813161611227143,0.0,-535.0631295615868,1.0,1.0136229916051573,-442.71464821619077,3941544.411991008,0.0,-518.8792425813803,0
596,3954905.0057176966,316392.40045741573,3638512.605260281,-11.008814681458668,0.0,4.749165183147799,115.48783308386143,nan,12.887615397567663,4.931486739941753,0.0,-540.1889977320358,1.0,1.1372785721342915,-437.58878004574206,3947885.0553535395,0.0,-550.4407340729334,0
597,3961759.130872842,316940.73046982737,3644818.4004030144,-11.190408416567747,0.0,4.6892245454916734,108.76880183825514,nan,-6.7190312456062475,4.8715461022856275,0.0,-546.6328054308195,1.0,1.0481458764919058,-431.14497234695824,3954634.2878718954,0.0,-559.5204208283874,0
598,3968331.920540233,317466.55364321865,3650865.3668970144,-10.731085171248209,0.0,4.643031593640516,103.85872826538635,nan,-4.910073572868824,4.825353150434471,0.0,-543.2732898080164,1.0,1.006881102373528,-434.50448796976116,3961496.6396637456,0.0,-536.5542585624104,0
599,3974896.7957384824,317991.7436590786,3656905.052079404,-10.718163588974264,0.0,4.648284972077111,104.40577312763874,nan,0.5470448622524448,4.830606528871066,0.0,-540.8182530215819,1.0,1.0211218728740652,-436.9595247561957,3968063.224363319,0.0,-535.9081794487132,0
600,3981531.8712873408,318522.54970298725,3663009.3215843537,-10.83277640629921,0.0,4.591348539152527,98.62734335650644,nan,-5.778429771132291,4.773670095946483,0.0,-541.0917754527082,1.0,0.9677750226503669,-436.6860023250694,3974628.5360369505,0.0,-541.6388203149605,0
601,3988054.0668895897,319044.3253511672,3669009.7415384226,-10.6484826159202,0.0,4.656269542020299,105.24274531047203,nan,6.615401953965607,4.838591098814255,0.0,-538.2025605671422,1.0,1.0281547048849176,-439.5752172106355,3981259.8228476485,0.0,-532.42413079601,0
602,3994768.6062674453,319581.4885013956,3675187.1177660497,-10.962513269961804,0.0,4.654594225964723,105.06657805863705,nan,-0.17616725183504434,4.836915782758678,0.0,-541.5102615441248,1.0,1.02121084318782,-436.2675162336528,3987774.32475882,0.0,-548.1256634980901,0
603,4001398.869898109,320111.90959184873,3681286.9603062607,-10.824920213327445,0.0,4.7248020079308,112.7081808388546,nan,7.641602780217572,4.907123564724755,0.0,-541.4221779182074,1.0,1.0997395933603649,-436.3555998595704,3994501.9675368182,0.0,-541.2460106663723,0
604,4008171.706028694,320653.7364822955,3687517.969546398,-11.057691641770678,0.0,4.545502488295673,94.20775361148084,nan,-18.500427227373727,4.727824045089627,0.0,-545.2429793083161,1.0,0.9118423903453021,-432.5347984694616,4001133.547986931,0.0,-552.8845820885339,0
605,4014510.987174917,321160.87897399336,3693350.1082009235,-10.349846769345113,0.0,4.536964857893581,93.40686633470862,nan,-0.8008872767722605,4.719286414687535,0.0,-535.9927656946294,1.0,0.9194702240198391,-441.78501208314816,4007919.3813390657,0.0,-517.4923384672556,0
606,4021062.182250963,321684.97458007705,3699377.207670886,-10.695828695589423,0.0,4.599646485795581,99.4491527388966,nan,6.042286404188015,4.781968042589536,0.0,-535.592322056243,1.0,0.9814342825111256,-442.1854557215343,4014245.4471138613,0.0,-534.7914347794712,0
607,4027734.2152088275,322218.7372167062,3705515.477992121,-10.893115033250501,0.0,4.598157143966434,99.30114919713976,nan,-0.1480035417568374,4.780478700760389,0.0,-538.613465258337,1.0,0.9687516076930602,-439.1643125194406,4020785.634221071,0.0,-544.6557516625251,0
608,4034329.5105931647,322746.3608474532,3711583.1497457116,-10.76782919891404,0.0,4.5732984734377276,96.863083728859,nan,-2.438065468280808,4.7556200302316824,0.0,-538.5394634874588,1.0,0.960671357076692,-439.2383142903187,4027462.305837935,0.0,-538.391459945702,0
609,4040881.8195679043,323270.54556543235,3717611.274002472,-10.69764730570075,0.0,4.587334925624261,98.23228465376701,nan,1.369200924908046,4.769656482418217,0.0,-537.3204307533185,1.0,0.9662471227485558,-440.45734702445924,4034071.7300792504,0.0,-534.8823652850375,0
610,4047489.153911628,323799.13231293025,3723690.0215986976,-10.787484642813604,0.0,4.446521623552547,85.32961866142797,nan,-12.902665992339076,4.628843180346501,0.0,-538.0050312157724,1.0,0.8315756299105833,-439.77274656200524,4040619.9293307685,0.0,-539.3742321406802,0
611,4053842.6290564137,324307.4103245131,3729535.2187319007,-10.373020644545274,0.0,4.587418887411462,98.24053275820533,nan,12.910914096777413,4.769740444205417,0.0,-531.5536982196029,1.0,0.9749402383313084,-446.22407955817494,4047232.178072998,0.0,-518.6510322272637,0
612,4060591.399906134,324847.3119924907,3735744.087913643,-11.018401387295379,0.0,4.6305136091734385,102.56672979785945,nan,4.32619703965406,4.8128351659673925,0.0,-538.0091552679913,1.0,1.0065566135848916,-439.76862250978616,4053563.0458345935,0.0,-550.9200693647689,0
613,4067261.5059287716,325380.92047430173,3741880.58545447,-10.889969016549456,0.0,4.69740296730326,109.66200650327478,nan,7.095276705415317,4.879724524097213,0.0,-540.1722537878182,1.0,1.0712346806349482,-437.60552398995895,4060315.0884821834,0.0,-544.4984508274728,0
614,4074008.9917471334,325920.7193397707,3748088.2724073627,-11.016303376918827,0.0,4.554375260353957,95.04735683117681,nan,-14.614649672097876,4.736696817147912,0.0,-543.7198921405262,1.0,0.9154325543436793,-434.0578856372515,4066992.677000069,0.0,-550.8151688459413,0
615,4080401.016238131,326432.0812990505,3753968.934939081,-10.435958352647587,0.0,4.677971732749197,107.55170758871917,nan,12.504350757542337,4.860293289543152,0.0,-536.4125673044772,1.0,1.064231950848173,-441.3652104733006,4073749.976146951,0.0,-521.7979176323794,0
616,4087201.837632782,326976.14701062255,3760225.6906221593,-11.103381868815815,0.0,4.497143731436526,89.7603850408995,nan,-17.791322547819718,4.679465288230481,0.0,-542.6647426832486,1.0,0.8725777687180607,-435.11303509452915,4080127.976900998,0.0,-555.1690934407907,0
617,4093522.5651788344,327481.80521430675,3766040.7599645276,-10.319555177230379,0.0,4.617262075305667,101.21652917709602,nan,11.456144136196542,4.799583632099622,0.0,-533.7690814093385,1.0,1.008102879269642,-444.008696368439,4086945.9175333935,0.0,-515.977758861519,0
618,4100271.7430746,328021.739445968,3772250.003628632,-11.019065952272673,0.0,4.559220117237721,95.50896498198767,nan,-5.707564195108368,4.741541674031675,0.0,-539.4971534774369,1.0,0.9349646051431728,-438.28062430034106,4093250.2666174383,0.0,-550.9532976136336,0
619,4106775.7067126157,328542.05653700925,3778233.6501756064,-10.618716143695488,0.0,4.626911483485102,102.19793616496283,nan,6.6889711829751075,4.809233040279056,0.0,-536.6433713798825,1.0,1.0149813614639,-441.13440639789496,4100011.1033053626,0.0,-530.9358071847744,0
620,4113472.497857506,329077.7998286005,3784394.6980289053,-10.933536563086907,0.0,4.6841942112740425,108.22303226509446,nan,6.025096100131659,4.866515768067997,0.0,-539.9878569713703,1.0,1.0622521285229996,-437.7899208064072,4106510.0684381314,0.0,-546.6768281543453,0
621,4120198.060246249,329615.84481969994,3790582.2154265493,-10.980510022431357,0.0,4.690923554977114,108.95375814106308,nan,0.730725875968622,4.873245111771069,0.0,-543.0004050214362,1.0,1.0606453510206548,-434.7773727563418,4113198.99344626,0.0,-549.0255011215678,0
622,4126863.2422957313,330149.0593836585,3796714.1829120726,-10.881929876707785,0.0,4.643988977488669,103.95820854712629,nan,-4.995549593936762,4.826310534282624,0.0,-543.3657679594203,1.0,1.0108068667266152,-434.41200981835726,4119928.568653533,0.0,-544.0964938353892,0
623,4133427.6797294463,330674.2143783557,3802753.4653510908,-10.717448871370305,0.0,4.6447505215364755,104.03740745496678,nan,0.07919890784046169,4.8270720783304295,0.0,-540.8679931624524,1.0,1.0123169289017417,-436.90978461532563,4126601.3847357295,0.0,-535.8724435685152,0
624,4140054.767925616,331204.3814340493,3808850.3864915664,-10.819735830484252,0.0,4.588151151800391,98.31249714715756,nan,-5.724910307809198,4.770472708594346,0.0,-540.9075926163724,1.0,0.9606322208728493,-436.87018516140523,4133155.7770716166,0.0,-540.9867915242125,0
625,4146575.6907082577,331726.0552566606,3814849.635451597,-10.646404543093167,0.0,4.634081406776102,102.93332070275437,nan,4.6208235555968376,4.816402963570057,0.0,-538.0451374624674,1.0,1.0110725253118014,-439.73264031531,4139778.7453927896,0.0,-532.3202271546584,0
626,4153251.651275007,332260.1321020006,3820991.5191730065,-10.899527455917253,0.0,4.560538805733446,95.6349946340111,nan,-7.298326068743265,4.742860362527402,0.0,-540.3555492402661,1.0,0.9381879315115408,-437.4222285375116,4146299.745354504,0.0,-544.9763727958626,0
627,4159736.9000116833,332778.9520009347,3826957.9480107487,-10.588161202743024,0.0,4.524913316157518,92.28792560991141,nan,-3.3470690240997527,4.707234872951472,0.0,-536.7063862058941,1.0,0.9127516965887164,-441.07139157188334,4152984.964108517,0.0,-529.4080601371512,0
